experiment_id,data_version,assortment_version,inventory_version,simulation_rule_version,tiss_version,model_version,decision_date,node_id,node_type,rdc_id,fdc_id,sku_id,demand_forecast_qty,forecast_daily_mean_qty,historical_demand_std_qty,lead_time_days,replenishment_window_days,service_factor,demand_during_lead_time_qty,uncertainty_buffer_qty,safety_stock_qty,target_inventory_qty,current_inventory_position_qty,assortment_mask,eligible_mask,constraint_projection_flag
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000258,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000259,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000260,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000261,1.08,0.400757,0.600807,2,3,1.28,0.801515,1.087577,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000262,1.08,0.400757,0.600807,2,3,1.28,0.801515,1.087577,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000264,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000265,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000266,1.68,0.6234,0.731925,2,3,1.28,1.2468,1.324926,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000267,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000268,0.96,0.356228,0.646813,2,3,1.28,0.712457,1.170857,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000269,1.32,0.489814,0.617558,2,3,1.28,0.979629,1.117899,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000270,1.32,0.489814,0.724041,2,3,1.28,0.979629,1.310654,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000271,2.28,1.19872,0.600807,2,3,1.28,2.39744,1.087577,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000273,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000274,0.96,0.356228,0.451754,2,3,1.28,0.712457,0.817762,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000276,1.32,0.489814,0.724041,2,3,1.28,0.979629,1.310654,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000277,0.72,0.267172,0.557875,2,3,1.28,0.534343,1.009862,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000278,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000279,1.44,0.534343,0.677631,2,3,1.28,1.068685,1.226643,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000280,0.6,0.222643,0.600807,2,3,1.28,0.445285,1.087577,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000282,1.08,0.400757,0.467025,2,3,1.28,0.801515,0.845406,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000283,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000284,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000286,0.96,0.356228,0.646813,2,3,1.28,0.712457,1.170857,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000287,0.24,0.089057,0.257539,2,3,1.28,0.178115,0.466195,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000288,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000289,0.72,0.267172,0.48969,2,3,1.28,0.534343,0.886434,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000291,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000292,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000294,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000295,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000297,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000298,1.2,0.445286,0.610286,2,3,1.28,0.890571,1.104736,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000299,0.12,0.044528,0.185577,2,3,1.28,0.089057,0.33593,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000300,1.08,0.400757,0.600807,2,3,1.28,0.801515,1.087577,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000302,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000303,0.48,0.178114,0.440315,2,3,1.28,0.356229,0.797055,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000304,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000305,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000306,1.32,0.489814,0.488386,2,3,1.28,0.979629,0.884073,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000307,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000308,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000309,0.6,0.222643,0.600807,2,3,1.28,0.445285,1.087577,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000311,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000312,0.24,0.089057,0.257539,2,3,1.28,0.178115,0.466195,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000313,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000314,0.96,0.356228,0.646813,2,3,1.28,0.712457,1.170857,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000315,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000316,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000317,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000318,1.08,0.400757,0.467025,2,3,1.28,0.801515,0.845406,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000320,1.44,0.534343,0.677631,2,3,1.28,1.068685,1.226643,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000322,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000324,1.32,0.489814,0.556731,2,3,1.28,0.979629,1.007791,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000325,0.48,0.178114,0.440315,2,3,1.28,0.356229,0.797055,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000327,1.2,0.445286,0.610286,2,3,1.28,0.890571,1.104736,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000329,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000330,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000331,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000333,0.36,0.133586,0.309295,2,3,1.28,0.267171,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000335,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000338,0.36,0.182029,0.309295,2,3,1.28,0.364057,0.559884,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000339,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000340,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000341,0.911616,0.365119,0.410326,2,3,1.28,0.730237,0.742769,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000342,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000343,0.72,0.267172,0.48969,2,3,1.28,0.534343,0.886434,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000344,1.08,0.400757,0.467025,2,3,1.28,0.801515,0.845406,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000345,0.96,0.356228,0.589015,2,3,1.28,0.712457,1.066231,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000346,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000348,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000349,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000350,0.72,0.267172,0.48969,2,3,1.28,0.534343,0.886434,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000351,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000352,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000356,0.96,0.356228,0.451754,2,3,1.28,0.712457,0.817762,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000358,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000360,0.24,0.089057,0.257539,2,3,1.28,0.178115,0.466195,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000361,0.84,0.3117,0.574767,2,3,1.28,0.6234,1.040439,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000365,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000368,0.72,0.267172,0.410326,2,3,1.28,0.534343,0.742769,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000370,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000371,0.84,0.3117,0.574767,2,3,1.28,0.6234,1.040439,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000372,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000374,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000377,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000379,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000380,0.12,0.044528,0.185577,2,3,1.28,0.089057,0.33593,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000382,0.72,0.267172,0.48969,2,3,1.28,0.534343,0.886434,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000383,0.6,0.222643,0.467025,2,3,1.28,0.445285,0.845406,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000385,0.6,0.222643,0.382993,2,3,1.28,0.445285,0.693291,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000386,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000387,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000389,0.48,0.178114,0.349927,2,3,1.28,0.356229,0.633436,1,2,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000390,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000392,0.96,0.356228,0.451754,2,3,1.28,0.712457,0.817762,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000396,0.84,0.3117,0.737999,2,3,1.28,0.6234,1.335921,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000397,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC009,FDC,RDC001,FDC009,SKU000398,1.32,0.489814,0.771792,2,3,1.28,0.979629,1.397093,3,5,0,true,true,false
